Ai,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,Year,Pref
A7,0.08269631688672689,0.17211948790896156,0.4829136690647482,0.7286973555337906,0.2867239183136787,0.15965752649643572,0.5352544745142024,0.6035613744426933,0.07313712239061142,0.9176029962546817,0.6816608996539791,2020,0.47359191782121196
A8,0.12508686587908271,0.1479374110953058,0.45593525179856115,0.09745347698334965,0.26509704017202884,0.25738317052012216,0.18026516349831753,0.7080992982314355,0.12077949651618956,0.9288389513108615,0.3944636678200692,2020,0.37775442152507754
A9,0.27449617790132036,0.44950213371266,0.677158273381295,0.19392752203721844,0.45319198476941835,0.3053973522422963,0.2883149751229473,0.691774087094732,0.0770670770545878,0.9625468164794008,0.5692041522491348,2020,0.4864750636431487
A10,0.11466296038915913,0.1251778093883357,0.33363309352517984,0.3452497551420177,0.11498267384366742,0.14581526043827558,0.14696154841678408,0.23039829743672635,0.0736824868619895,0.7865168539325843,0.39965397923875423,2020,0.27750943978350706
A11,0.11952744961779015,0.1948790896159317,0.4433453237410072,0.3809990205680706,0.1177630767966471,0.17263229359182286,0.3375130616509926,0.1150711870799154,0.04702623716554796,0.6928838951310862,0.2785467128027681,2020,0.28186707610978173
A12,0.02779708130646283,0.04125177809388336,0.17715827338129497,0.26983349657198824,0.15114160879867417,0.0,0.2527681113571655,0.3458601042550612,0.021892289823054897,0.40449438202247195,0.47923875432525936,2020,0.22036044181764736
A13,0.07018763029881864,0.11379800853485064,0.3669064748201439,0.12438785504407447,0.04295243182534138,0.23497906687285483,0.023151476805383788,0.15430826632184372,0.05680116677467567,0.8726591760299626,0.43771626297577854,2020,0.24581293600633466
A14,1.0,1.0,1.0,0.0,1.0,0.2496133972013729,0.8936565912206532,1.0,0.11851477687932181,0.9925093632958801,1.0,2020,0.7867935617127341
A15,0.08686587908269632,0.16927453769559034,0.38039568345323743,1.0,0.07459149991097232,0.18277825972164596,0.28343542990806514,0.0,0.03643811778484886,0.8726591760299626,0.39965397923875423,2020,0.3336392404357531
A16,0.05489923558026407,0.09672830725462303,0.2805755395683453,0.3961802154750245,0.1321033816822123,0.20348508278957494,0.2740981469232023,0.1843321075955335,0.03345179630290072,0.6142322097378277,0.3529411764705881,2020,0.2601532879200971
A17,0.05559416261292566,0.139402560455192,0.3444244604316547,0.1405484818805093,0.4303187190971224,0.05250254592086899,0.42054202256669826,0.6846621139262672,0.072269812480659,0.8052434456928839,0.32525951557093424,2020,0.3714029112309855
A18,0.05489923558026407,0.12091038406827878,0.2778776978417266,0.13858961802154748,0.21995315774335372,0.0064119488552785405,0.10235541111846078,0.5938228202745114,0.031432698832531476,0.16479400749063666,0.0,2020,0.17889695416698925
A19,0.33425990271021544,0.7098150782361309,0.5233812949640287,0.5337904015670911,0.013491117776773356,0.27307358654245084,0.04216157142446291,0.08553225306771192,0.007080024256923567,0.8951310861423221,0.17820069204152245,2020,0.32919352731845025
A20,0.0,0.0,0.0,0.06758080313418217,0.0,0.1978274808584468,0.0,0.2257916784526071,0.0,0.7602996254681649,0.7577854671280276,2020,0.20639653407769704
A21,0.13273106323835998,0.22190611664295873,0.29676258992805754,0.302154750244858,0.04499322019969594,0.27495945385282694,0.16218496256458925,0.024097196966635693,0.04092592618290665,0.9400749063670413,0.17647058823529393,2020,0.2598714668616465
A22,0.22307157748436415,0.33712660028449504,0.5575539568345323,0.520568070519099,0.9127939625535879,0.8806623165994041,1.0,0.4022305734028367,1.0,1.0,0.2543252595155707,2020,0.6762648947680155
A23,0.07713690062543432,0.1166429587482219,0.31744604316546765,0.12389813907933399,0.07379709906726384,0.046543205220080715,0.06468992359533325,0.21389798090004175,0.07604573290462784,0.9101123595505618,0.31833910034602064,2020,0.23940005092914113
A24,0.03196664350243224,0.05832147937411094,0.08003597122302158,0.2830558276199804,0.3186917039898098,0.16444762946479088,0.4653686501203109,0.4752360555488207,0.044821188450484946,0.37453183520599254,0.4134948096885812,2020,0.2826664168970992
A25,0.01181375955524671,0.02418207681365575,0.1906474820143885,0.15083251714005877,0.18851953815178538,0.12065779051785913,0.3248396652382733,0.2567718646031169,0.0962491968710234,0.6554307116104869,0.2975778546712801,2020,0.24329220156597994
A26,0.09312022237665044,0.11948790896159314,0.26888489208633093,0.13956904995102842,0.09082193094191285,0.14777656244106666,0.13015635635059866,0.177300952303983,0.057254943319562775,0.8164794007490637,0.43079584775086494,2020,0.2476550753821674
A27,0.10284920083391244,0.1479374110953058,0.2751798561151079,0.2081292850146915,0.1956691457451617,0.21008561837589107,0.2454727598669389,0.3485540334855403,0.07182574980676336,0.9250936329588015,0.22145328719723179,2020,0.3075676567976115
A28,0.05420430854760252,0.07254623044096728,0.09262589928057553,0.3315377081292851,0.14389612524140197,0.1579225285708898,0.3207174561176459,0.15762179927533307,0.041172936045261094,0.6217228464419476,0.39619377162629743,2020,0.2435892662903762
A29,0.18068102849200834,0.27596017069701284,0.44154676258992803,0.3442703232125368,0.6767473394420019,1.0,0.6231821537104675,0.8097547177435649,0.08888053187606768,0.9288389513108615,0.5951557093425605,2020,0.5998268191958245
A30,0.08130646282140375,0.13655761024182073,0.3300359712230216,0.4745347698334967,0.022215830491295833,0.13257647191943575,0.24234755016153306,0.021187753397718237,0.08705154873796002,0.8277153558052435,0.3598615916955017,2020,0.2636012815048238
